instant,date,season,yr,mnth,hr,holiday,weekday,workingday,weather,weather_desc,temp,rain_1h,snow_1h,clouds_all,traffic_volume
13501,2017-03-29,2,2,3,0,0,3,1,Clear,sky is clear,4.21,0.0,0.0,1,664
13502,2017-03-29,2,2,3,1,0,3,1,Clear,sky is clear,3.41,0.0,0.0,1,390
13503,2017-03-29,2,2,3,2,0,3,1,Clear,sky is clear,2.5,0.0,0.0,1,325
13504,2017-03-29,2,2,3,3,0,3,1,Clear,sky is clear,2.94,0.0,0.0,1,334
13505,2017-03-29,2,2,3,4,0,3,1,Clear,sky is clear,3.19,0.0,0.0,1,850
13506,2017-03-29,2,2,3,5,0,3,1,Clear,sky is clear,2.94,0.0,0.0,1,2714
13507,2017-03-29,2,2,3,6,0,3,1,Clear,sky is clear,3.0,0.0,0.0,1,5590
13508,2017-03-29,2,2,3,7,0,3,1,Clear,sky is clear,2.57,0.0,0.0,1,7004
13509,2017-03-29,2,2,3,8,0,3,1,Clouds,overcast clouds,2.86,0.0,0.0,90,6312
13510,2017-03-29,2,2,3,9,0,3,1,Clouds,overcast clouds,4.51,0.0,0.0,90,5335
13511,2017-03-29,2,2,3,10,0,3,1,Clouds,overcast clouds,6.27,0.0,0.0,90,4453
13512,2017-03-29,2,2,3,11,0,3,1,Clouds,overcast clouds,7.8,0.0,0.0,90,4701
13513,2017-03-29,2,2,3,12,0,3,1,Clouds,overcast clouds,7.54,0.0,0.0,90,5118
13514,2017-03-29,2,2,3,13,0,3,1,Clouds,scattered clouds,9.4,0.0,0.0,40,5054
13515,2017-03-29,2,2,3,14,0,3,1,Clouds,broken clouds,10.13,0.0,0.0,75,5392
13516,2017-03-29,2,2,3,15,0,3,1,Clouds,broken clouds,10.4,0.0,0.0,75,5882
13517,2017-03-29,2,2,3,16,0,3,1,Clouds,overcast clouds,10.2,0.0,0.0,90,6823
13518,2017-03-29,2,2,3,17,0,3,1,Drizzle,drizzle,9.73,0.0,0.0,90,6513
13519,2017-03-29,2,2,3,18,0,3,1,Rain,light rain,9.2,0.0,0.0,90,4669
13520,2017-03-29,2,2,3,19,0,3,1,Rain,light rain,8.47,0.0,0.0,90,3355
13521,2017-03-29,2,2,3,20,0,3,1,Rain,light rain,7.36,0.0,0.0,90,3043
13522,2017-03-29,2,2,3,21,0,3,1,Rain,moderate rain,6.93,0.0,0.0,90,2420
13523,2017-03-29,2,2,3,22,0,3,1,Rain,light rain,6.4,0.0,0.0,40,1704
13524,2017-03-29,2,2,3,23,0,3,1,Rain,light rain,5.8,0.0,0.0,75,1115
13525,2017-03-30,2,2,3,0,0,4,1,Drizzle,light intensity drizzle,5.6,0.0,0.0,90,581
13526,2017-03-30,2,2,3,1,0,4,1,Rain,moderate rain,5.4,0.0,0.0,90,357
13527,2017-03-30,2,2,3,2,0,4,1,Rain,moderate rain,4.73,0.0,0.0,75,255
13528,2017-03-30,2,2,3,3,0,4,1,Rain,light rain,4.33,0.0,0.0,90,370
13529,2017-03-30,2,2,3,4,0,4,1,Clouds,overcast clouds,4.13,0.0,0.0,90,856
13530,2017-03-30,2,2,3,5,0,4,1,Haze,haze,3.87,0.0,0.0,90,2683
13531,2017-03-30,2,2,3,6,0,4,1,Mist,mist,3.66,0.0,0.0,90,5690
13532,2017-03-30,2,2,3,7,0,4,1,Mist,mist,3.4,0.0,0.0,90,6695
13533,2017-03-30,2,2,3,8,0,4,1,Clouds,overcast clouds,3.33,0.0,0.0,90,6098
13534,2017-03-30,2,2,3,9,0,4,1,Rain,light rain,3.4,0.0,0.0,90,5380
13535,2017-03-30,2,2,3,10,0,4,1,Clouds,overcast clouds,3.86,0.0,0.0,90,4748
13536,2017-03-30,2,2,3,11,0,4,1,Clouds,overcast clouds,4.93,0.0,0.0,90,4938
13537,2017-03-30,2,2,3,12,0,4,1,Clouds,overcast clouds,6.33,0.0,0.0,90,5033
13538,2017-03-30,2,2,3,13,0,4,1,Clouds,overcast clouds,6.86,0.0,0.0,90,5239
13539,2017-03-30,2,2,3,14,0,4,1,Clouds,overcast clouds,8.07,0.0,0.0,90,5418
13540,2017-03-30,2,2,3,15,0,4,1,Clouds,overcast clouds,8.12,0.0,0.0,90,5795
13541,2017-03-30,2,2,3,16,0,4,1,Clouds,overcast clouds,8.4,0.0,0.0,90,6672
13542,2017-03-30,2,2,3,17,0,4,1,Clouds,overcast clouds,8.56,0.0,0.0,90,6613
13543,2017-03-30,2,2,3,18,0,4,1,Clouds,overcast clouds,8.64,0.0,0.0,90,5070
13544,2017-03-30,2,2,3,19,0,4,1,Clouds,overcast clouds,8.81,0.0,0.0,90,3545
13545,2017-03-30,2,2,3,20,0,4,1,Clouds,overcast clouds,8.64,0.0,0.0,90,3165
13546,2017-03-30,2,2,3,21,0,4,1,Clouds,overcast clouds,7.93,0.0,0.0,90,4129
13547,2017-03-30,2,2,3,22,0,4,1,Clouds,overcast clouds,7.47,0.0,0.0,90,3165
13548,2017-03-30,2,2,3,23,0,4,1,Clouds,overcast clouds,7.07,0.0,0.0,90,1491
13549,2017-03-31,2,2,3,0,0,5,1,Clouds,overcast clouds,6.41,0.0,0.0,90,780
13550,2017-03-31,2,2,3,1,0,5,1,Clouds,overcast clouds,5.47,0.0,0.0,90,427
13551,2017-03-31,2,2,3,2,0,5,1,Clouds,overcast clouds,4.47,0.0,0.0,90,339
13552,2017-03-31,2,2,3,3,0,5,1,Clear,sky is clear,2.88,0.0,0.0,1,379
13553,2017-03-31,2,2,3,4,0,5,1,Clear,sky is clear,1.21,0.0,0.0,1,840
13554,2017-03-31,2,2,3,5,0,5,1,Clear,sky is clear,0.82,0.0,0.0,1,2551
13555,2017-03-31,2,2,3,6,0,5,1,Clear,sky is clear,0.2,0.0,0.0,1,5432
13556,2017-03-31,2,2,3,7,0,5,1,Mist,mist,0.0,0.0,0.0,90,6432
13557,2017-03-31,2,2,3,8,0,5,1,Clouds,scattered clouds,0.37,0.0,0.0,40,5944
13558,2017-03-31,2,2,3,9,0,5,1,Clouds,overcast clouds,1.06,0.0,0.0,90,5300
13559,2017-03-31,2,2,3,10,0,5,1,Mist,mist,2.07,0.0,0.0,90,4889
13560,2017-03-31,2,2,3,11,0,5,1,Clouds,broken clouds,4.12,0.0,0.0,75,5177
13561,2017-03-31,2,2,3,12,0,5,1,Clouds,scattered clouds,5.87,0.0,0.0,40,5613
13562,2017-03-31,2,2,3,13,0,5,1,Clear,sky is clear,7.8,0.0,0.0,1,5635
13563,2017-03-31,2,2,3,14,0,5,1,Clouds,broken clouds,9.68,0.0,0.0,75,5633
13564,2017-03-31,2,2,3,15,0,5,1,Clouds,scattered clouds,11.53,0.0,0.0,40,6161
13565,2017-03-31,2,2,3,16,0,5,1,Clouds,scattered clouds,12.62,0.0,0.0,40,6701
13566,2017-03-31,2,2,3,17,0,5,1,Clouds,scattered clouds,13.37,0.0,0.0,40,5909
13567,2017-03-31,2,2,3,18,0,5,1,Clouds,scattered clouds,13.93,0.0,0.0,40,5174
13568,2017-03-31,2,2,3,19,0,5,1,Clouds,scattered clouds,13.71,0.0,0.0,40,4226
13569,2017-03-31,2,2,3,20,0,5,1,Clouds,scattered clouds,11.25,0.0,0.0,40,3309
13570,2017-03-31,2,2,3,21,0,5,1,Clear,sky is clear,8.7,0.0,0.0,1,3126
13571,2017-03-31,2,2,3,22,0,5,1,Clear,sky is clear,5.67,0.0,0.0,1,2860
13572,2017-03-31,2,2,3,23,0,5,1,Clear,sky is clear,4.34,0.0,0.0,1,1966
13573,2017-04-01,2,2,4,0,0,6,0,Clear,sky is clear,3.61,0.0,0.0,1,1619
13574,2017-04-01,2,2,4,1,0,6,0,Clear,sky is clear,1.86,0.0,0.0,1,868
13575,2017-04-01,2,2,4,2,0,6,0,Clear,sky is clear,2.01,0.0,0.0,1,719
13576,2017-04-01,2,2,4,3,0,6,0,Clear,sky is clear,1.34,0.0,0.0,1,459
13577,2017-04-01,2,2,4,4,0,6,0,Clear,sky is clear,1.07,0.0,0.0,1,561
13578,2017-04-01,2,2,4,5,0,6,0,Clear,sky is clear,0.54,0.0,0.0,1,720
13579,2017-04-01,2,2,4,6,0,6,0,Clear,sky is clear,0.5,0.0,0.0,1,1382
13580,2017-04-01,2,2,4,7,0,6,0,Clear,sky is clear,-0.26,0.0,0.0,1,2100
13581,2017-04-01,2,2,4,8,0,6,0,Clear,sky is clear,-0.06,0.0,0.0,1,3032
13582,2017-04-01,2,2,4,9,0,6,0,Clear,sky is clear,3.46,0.0,0.0,1,3854
13583,2017-04-01,2,2,4,10,0,6,0,Clear,sky is clear,8.55,0.0,0.0,1,4213
13584,2017-04-01,2,2,4,11,0,6,0,Clouds,scattered clouds,12.18,0.0,0.0,40,4572
13585,2017-04-01,2,2,4,12,0,6,0,Clouds,scattered clouds,14.39,0.0,0.0,40,5070
13586,2017-04-01,2,2,4,13,0,6,0,Clouds,scattered clouds,15.57,0.0,0.0,40,4958
13587,2017-04-01,2,2,4,14,0,6,0,Clear,sky is clear,16.6,0.0,0.0,1,5031
13588,2017-04-01,2,2,4,15,0,6,0,Clouds,overcast clouds,17.0,0.0,0.0,90,4996
13589,2017-04-01,2,2,4,16,0,6,0,Clouds,scattered clouds,17.22,0.0,0.0,40,4815
13590,2017-04-01,2,2,4,17,0,6,0,Clouds,scattered clouds,17.67,0.0,0.0,40,4786
13591,2017-04-01,2,2,4,18,0,6,0,Clouds,scattered clouds,17.53,0.0,0.0,40,4547
13592,2017-04-01,2,2,4,19,0,6,0,Clear,sky is clear,16.74,0.0,0.0,1,3674
13593,2017-04-01,2,2,4,20,0,6,0,Clear,sky is clear,14.82,0.0,0.0,1,3275
13594,2017-04-01,2,2,4,21,0,6,0,Clouds,few clouds,11.32,0.0,0.0,20,3055
13595,2017-04-01,2,2,4,22,0,6,0,Clear,sky is clear,9.14,0.0,0.0,1,3198
13596,2017-04-01,2,2,4,23,0,6,0,Clear,sky is clear,7.57,0.0,0.0,1,3485
13597,2017-04-02,2,2,4,0,0,0,0,Clear,sky is clear,6.51,0.0,0.0,1,2052
13598,2017-04-02,2,2,4,1,0,0,0,Clear,sky is clear,5.48,0.0,0.0,1,868
13599,2017-04-02,2,2,4,2,0,0,0,Clear,sky is clear,4.74,0.0,0.0,1,719
13600,2017-04-02,2,2,4,3,0,0,0,Mist,mist,3.68,0.0,0.0,1,459
13601,2017-04-02,2,2,4,4,0,0,0,Clear,sky is clear,3.74,0.0,0.0,1,561
13602,2017-04-02,2,2,4,5,0,0,0,Clear,sky is clear,4.4,0.0,0.0,1,648
13603,2017-04-02,2,2,4,6,0,0,0,Clear,sky is clear,3.8,0.0,0.0,1,1130
13604,2017-04-02,2,2,4,7,0,0,0,Clouds,broken clouds,4.53,0.0,0.0,75,1652
13605,2017-04-02,2,2,4,8,0,0,0,Drizzle,drizzle,5.87,0.0,0.0,75,2329
13606,2017-04-02,2,2,4,9,0,0,0,Drizzle,drizzle,6.8,0.0,0.0,90,2631
13607,2017-04-02,2,2,4,10,0,0,0,Clouds,broken clouds,8.31,0.0,0.0,75,3455
13608,2017-04-02,2,2,4,11,0,0,0,Rain,light rain,8.8,0.0,0.0,90,3849
13609,2017-04-02,2,2,4,12,0,0,0,Rain,light rain,9.2,0.0,0.0,90,4383
13610,2017-04-02,2,2,4,13,0,0,0,Rain,proximity shower rain,9.75,0.0,0.0,90,4271
13611,2017-04-02,2,2,4,14,0,0,0,Drizzle,drizzle,10.14,0.0,0.0,90,4573
13612,2017-04-02,2,2,4,15,0,0,0,Rain,light rain,10.93,0.0,0.0,90,4381
13613,2017-04-02,2,2,4,16,0,0,0,Rain,light rain,11.67,0.0,0.0,90,4478
13614,2017-04-02,2,2,4,17,0,0,0,Clouds,overcast clouds,12.07,0.0,0.0,90,4153
13615,2017-04-02,2,2,4,18,0,0,0,Clouds,overcast clouds,11.87,0.0,0.0,90,3654
13616,2017-04-02,2,2,4,19,0,0,0,Clouds,overcast clouds,11.4,0.0,0.0,90,4038
13617,2017-04-02,2,2,4,20,0,0,0,Clouds,overcast clouds,11.0,0.0,0.0,90,3676
13618,2017-04-02,2,2,4,21,0,0,0,Clouds,overcast clouds,10.73,0.0,0.0,90,2140
13619,2017-04-02,2,2,4,22,0,0,0,Drizzle,drizzle,9.93,0.0,0.0,75,1647
13620,2017-04-02,2,2,4,23,0,0,0,Mist,mist,9.73,0.0,0.0,40,1017
13621,2017-04-03,2,2,4,0,0,1,1,Mist,mist,9.4,0.0,0.0,75,628
13622,2017-04-03,2,2,4,1,0,1,1,Mist,mist,9.13,0.0,0.0,90,347
13623,2017-04-03,2,2,4,2,0,1,1,Mist,mist,8.66,0.0,0.0,75,270
13624,2017-04-03,2,2,4,3,0,1,1,Mist,mist,8.5,0.0,0.0,90,318
13625,2017-04-03,2,2,4,4,0,1,1,Mist,mist,8.33,0.0,0.0,90,812
13626,2017-04-03,2,2,4,5,0,1,1,Drizzle,light intensity drizzle,8.25,0.0,0.0,90,2593
13627,2017-04-03,2,2,4,6,0,1,1,Drizzle,light intensity drizzle,8.13,0.0,0.0,90,5453
13628,2017-04-03,2,2,4,7,0,1,1,Mist,mist,8.06,0.0,0.0,90,6539
13629,2017-04-03,2,2,4,8,0,1,1,Mist,mist,8.06,0.0,0.0,90,5958
13630,2017-04-03,2,2,4,9,0,1,1,Mist,mist,8.0,0.0,0.0,90,4523
13631,2017-04-03,2,2,4,10,0,1,1,Mist,mist,8.5,0.0,0.0,90,3937
13632,2017-04-03,2,2,4,11,0,1,1,Mist,mist,9.4,0.0,0.0,90,4234
13633,2017-04-03,2,2,4,12,0,1,1,Mist,mist,10.12,0.0,0.0,90,4664
13634,2017-04-03,2,2,4,13,0,1,1,Clouds,overcast clouds,10.66,0.0,0.0,90,4716
13635,2017-04-03,2,2,4,14,0,1,1,Mist,mist,11.12,0.0,0.0,90,4726
13636,2017-04-03,2,2,4,15,0,1,1,Mist,mist,10.73,0.0,0.0,90,5341
13637,2017-04-03,2,2,4,16,0,1,1,Rain,moderate rain,10.5,0.0,0.0,90,6206
13638,2017-04-03,2,2,4,17,0,1,1,Rain,light rain,10.37,0.0,0.0,90,6071
13639,2017-04-03,2,2,4,18,0,1,1,Rain,light rain,10.25,0.0,0.0,90,4165
13640,2017-04-03,2,2,4,19,0,1,1,Rain,light rain,10.33,0.0,0.0,90,3048
13641,2017-04-03,2,2,4,20,0,1,1,Rain,light rain,10.28,0.0,0.0,90,2644
13642,2017-04-03,2,2,4,21,0,1,1,Rain,light rain,9.66,0.0,0.0,90,2147
13643,2017-04-03,2,2,4,22,0,1,1,Rain,light rain,9.4,0.0,0.0,75,1527
13644,2017-04-03,2,2,4,23,0,1,1,Rain,light rain,8.87,0.0,0.0,1,1012
13645,2017-04-04,2,2,4,0,0,2,1,Rain,light rain,8.67,0.0,0.0,40,561
13646,2017-04-04,2,2,4,1,0,2,1,Rain,light rain,8.2,0.0,0.0,40,368
13647,2017-04-04,2,2,4,2,0,2,1,Rain,light rain,7.93,0.0,0.0,75,283
13648,2017-04-04,2,2,4,3,0,2,1,Rain,light rain,7.6,0.0,0.0,40,438
13649,2017-04-04,2,2,4,4,0,2,1,Rain,light rain,7.47,0.0,0.0,1,955
13650,2017-04-04,2,2,4,5,0,2,1,Clear,sky is clear,6.6,0.0,0.0,1,2874
13651,2017-04-04,2,2,4,6,0,2,1,Clear,sky is clear,6.56,0.0,0.0,1,5797
13652,2017-04-04,2,2,4,7,0,2,1,Mist,mist,6.5,0.0,0.0,1,7065
13653,2017-04-04,2,2,4,8,0,2,1,Mist,mist,6.33,0.0,0.0,1,6228
13654,2017-04-04,2,2,4,9,0,2,1,Mist,mist,7.37,0.0,0.0,75,4981
13655,2017-04-04,2,2,4,10,0,2,1,Clouds,broken clouds,9.13,0.0,0.0,75,4147
13656,2017-04-04,2,2,4,11,0,2,1,Clouds,broken clouds,11.56,0.0,0.0,75,4269
13657,2017-04-04,2,2,4,12,0,2,1,Clear,sky is clear,12.93,0.0,0.0,1,4484
13658,2017-04-04,2,2,4,13,0,2,1,Clear,sky is clear,14.07,0.0,0.0,1,4514
13659,2017-04-04,2,2,4,14,0,2,1,Clouds,broken clouds,14.67,0.0,0.0,75,5111
13660,2017-04-04,2,2,4,15,0,2,1,Clear,sky is clear,15.57,0.0,0.0,1,5642
13661,2017-04-04,2,2,4,16,0,2,1,Clear,sky is clear,15.72,0.0,0.0,1,6398
13662,2017-04-04,2,2,4,17,0,2,1,Clear,sky is clear,16.07,0.0,0.0,1,6262
13663,2017-04-04,2,2,4,18,0,2,1,Clear,sky is clear,15.79,0.0,0.0,1,4427
13664,2017-04-04,2,2,4,19,0,2,1,Clouds,scattered clouds,15.15,0.0,0.0,40,3412
13665,2017-04-04,2,2,4,20,0,2,1,Clear,sky is clear,13.01,0.0,0.0,1,2950
13666,2017-04-04,2,2,4,21,0,2,1,Clouds,scattered clouds,10.79,0.0,0.0,40,3119
13667,2017-04-04,2,2,4,22,0,2,1,Clear,sky is clear,8.87,0.0,0.0,1,3711
13668,2017-04-04,2,2,4,23,0,2,1,Clear,sky is clear,7.39,0.0,0.0,1,1231
13669,2017-04-05,2,2,4,0,0,3,1,Clear,sky is clear,5.96,0.0,0.0,1,678
13670,2017-04-05,2,2,4,1,0,3,1,Clear,sky is clear,4.64,0.0,0.0,1,426
13671,2017-04-05,2,2,4,2,0,3,1,Clear,sky is clear,3.14,0.0,0.0,1,286
13672,2017-04-05,2,2,4,3,0,3,1,Clear,sky is clear,2.51,0.0,0.0,1,344
13673,2017-04-05,2,2,4,4,0,3,1,Haze,haze,1.94,0.0,0.0,1,843
13674,2017-04-05,2,2,4,5,0,3,1,Clear,sky is clear,3.73,0.0,0.0,1,2757
13675,2017-04-05,2,2,4,6,0,3,1,Clear,sky is clear,4.13,0.0,0.0,1,5611
13676,2017-04-05,2,2,4,7,0,3,1,Clouds,overcast clouds,3.75,0.0,0.0,90,6828
13677,2017-04-05,2,2,4,8,0,3,1,Clouds,overcast clouds,4.25,0.0,0.0,90,6485
13678,2017-04-05,2,2,4,9,0,3,1,Clouds,scattered clouds,6.13,0.0,0.0,40,5008
13679,2017-04-05,2,2,4,10,0,3,1,Clouds,overcast clouds,7.2,0.0,0.0,90,4799
13680,2017-04-05,2,2,4,11,0,3,1,Clouds,scattered clouds,8.13,0.0,0.0,40,4914
13681,2017-04-05,2,2,4,12,0,3,1,Clouds,overcast clouds,9.0,0.0,0.0,90,5027
13682,2017-04-05,2,2,4,13,0,3,1,Clear,sky is clear,10.0,0.0,0.0,1,4919
13683,2017-04-05,2,2,4,14,0,3,1,Clouds,broken clouds,10.43,0.0,0.0,75,5114
13684,2017-04-05,2,2,4,15,0,3,1,Clouds,broken clouds,10.81,0.0,0.0,75,5587
13685,2017-04-05,2,2,4,16,0,3,1,Clouds,overcast clouds,11.69,0.0,0.0,90,6614
13686,2017-04-05,2,2,4,17,0,3,1,Clouds,overcast clouds,11.93,0.0,0.0,90,6258
13687,2017-04-05,2,2,4,18,0,3,1,Clouds,overcast clouds,11.81,0.0,0.0,90,4606
13688,2017-04-05,2,2,4,19,0,3,1,Clear,sky is clear,10.92,0.0,0.0,1,3612
13689,2017-04-05,2,2,4,20,0,3,1,Clear,sky is clear,8.6,0.0,0.0,1,3003
13690,2017-04-05,2,2,4,21,0,3,1,Clear,sky is clear,7.24,0.0,0.0,1,2692
13691,2017-04-05,2,2,4,22,0,3,1,Clear,sky is clear,6.68,0.0,0.0,1,2148
13692,2017-04-05,2,2,4,23,0,3,1,Clear,sky is clear,6.87,0.0,0.0,1,1178
13693,2017-04-06,2,2,4,0,0,4,1,Clear,sky is clear,5.67,0.0,0.0,1,746
13694,2017-04-06,2,2,4,1,0,4,1,Clear,sky is clear,4.4,0.0,0.0,1,434
13695,2017-04-06,2,2,4,2,0,4,1,Clear,sky is clear,3.94,0.0,0.0,1,283
13696,2017-04-06,2,2,4,3,0,4,1,Clear,sky is clear,2.81,0.0,0.0,1,362
13697,2017-04-06,2,2,4,4,0,4,1,Clear,sky is clear,1.99,0.0,0.0,1,838
13698,2017-04-06,2,2,4,5,0,4,1,Clear,sky is clear,1.43,0.0,0.0,1,2703
13699,2017-04-06,2,2,4,6,0,4,1,Clear,sky is clear,1.13,0.0,0.0,1,5624
13700,2017-04-06,2,2,4,7,0,4,1,Clouds,scattered clouds,1.22,0.0,0.0,40,6723
13701,2017-04-06,2,2,4,8,0,4,1,Clear,sky is clear,2.0,0.0,0.0,1,6019
13702,2017-04-06,2,2,4,9,0,4,1,Clear,sky is clear,4.06,0.0,0.0,1,5215
13703,2017-04-06,2,2,4,10,0,4,1,Clear,sky is clear,6.12,0.0,0.0,1,4843
13704,2017-04-06,2,2,4,11,0,4,1,Clear,sky is clear,7.43,0.0,0.0,1,5133
13705,2017-04-06,2,2,4,12,0,4,1,Clear,sky is clear,9.2,0.0,0.0,1,5071
13706,2017-04-06,2,2,4,14,0,4,1,Clear,sky is clear,10.53,0.0,0.0,1,5446
13707,2017-04-06,2,2,4,15,0,4,1,Clear,sky is clear,11.93,0.0,0.0,5,5787
13708,2017-04-06,2,2,4,16,0,4,1,Clear,sky is clear,12.07,0.0,0.0,1,6487
13709,2017-04-06,2,2,4,17,0,4,1,Clear,sky is clear,12.27,0.0,0.0,1,6358
13710,2017-04-06,2,2,4,18,0,4,1,Clear,sky is clear,11.8,0.0,0.0,1,4820
13711,2017-04-06,2,2,4,19,0,4,1,Clear,sky is clear,10.56,0.0,0.0,1,3543
13712,2017-04-06,2,2,4,20,0,4,1,Clear,sky is clear,8.25,0.0,0.0,1,3379
13713,2017-04-06,2,2,4,21,0,4,1,Clear,sky is clear,6.25,0.0,0.0,1,3126
13714,2017-04-06,2,2,4,22,0,4,1,Clear,sky is clear,3.81,0.0,0.0,1,2479
13715,2017-04-06,2,2,4,23,0,4,1,Clear,sky is clear,2.56,0.0,0.0,1,1295
13716,2017-04-07,2,2,4,0,0,5,1,Clear,sky is clear,1.25,0.0,0.0,1,975
13717,2017-04-07,2,2,4,1,0,5,1,Clear,sky is clear,-0.13,0.0,0.0,1,480
13718,2017-04-07,2,2,4,2,0,5,1,Clear,sky is clear,-1.58,0.0,0.0,1,382
13719,2017-04-07,2,2,4,3,0,5,1,Clear,sky is clear,-1.74,0.0,0.0,1,394
13720,2017-04-07,2,2,4,4,0,5,1,Clear,sky is clear,-2.13,0.0,0.0,1,806
13721,2017-04-07,2,2,4,5,0,5,1,Clear,sky is clear,-2.31,0.0,0.0,1,2599
13722,2017-04-07,2,2,4,6,0,5,1,Clear,sky is clear,-2.69,0.0,0.0,1,5386
13723,2017-04-07,2,2,4,7,0,5,1,Clear,sky is clear,-2.73,0.0,0.0,1,6577
13724,2017-04-07,2,2,4,9,0,5,1,Clear,sky is clear,6.2,0.0,0.0,1,5062
13725,2017-04-07,2,2,4,10,0,5,1,Clear,sky is clear,9.4,0.0,0.0,1,4805
13726,2017-04-07,2,2,4,11,0,5,1,Clear,sky is clear,11.0,0.0,0.0,1,5263
13727,2017-04-07,2,2,4,12,0,5,1,Clear,sky is clear,12.0,0.0,0.0,1,5311
13728,2017-04-07,2,2,4,13,0,5,1,Clouds,scattered clouds,13.0,0.0,0.0,40,5280
13729,2017-04-07,2,2,4,14,0,5,1,Clear,sky is clear,14.12,0.0,0.0,1,5464
13730,2017-04-07,2,2,4,15,0,5,1,Clear,sky is clear,14.43,0.0,0.0,1,5939
13731,2017-04-07,2,2,4,16,0,5,1,Clouds,broken clouds,15.0,0.0,0.0,75,6688
13732,2017-04-07,2,2,4,17,0,5,1,Clear,sky is clear,14.87,0.0,0.0,1,5702
13733,2017-04-07,2,2,4,18,0,5,1,Clouds,broken clouds,14.5,0.0,0.0,75,4984
13734,2017-04-07,2,2,4,19,0,5,1,Clouds,broken clouds,14.13,0.0,0.0,75,4136
13735,2017-04-07,2,2,4,20,0,5,1,Clouds,broken clouds,12.94,0.0,0.0,75,3540
13736,2017-04-07,2,2,4,21,0,5,1,Clear,sky is clear,11.28,0.0,0.0,1,3284
13737,2017-04-07,2,2,4,22,0,5,1,Clear,sky is clear,10.87,0.0,0.0,1,3105
13738,2017-04-07,2,2,4,23,0,5,1,Clear,sky is clear,9.73,0.0,0.0,1,2025
13739,2017-04-08,2,2,4,0,0,6,0,Clear,sky is clear,9.26,0.0,0.0,1,1476
13740,2017-04-08,2,2,4,1,0,6,0,Clear,sky is clear,8.99,0.0,0.0,1,929
13741,2017-04-08,2,2,4,2,0,6,0,Clear,sky is clear,8.53,0.0,0.0,1,663
13742,2017-04-08,2,2,4,3,0,6,0,Clear,sky is clear,8.13,0.0,0.0,1,490
13743,2017-04-08,2,2,4,4,0,6,0,Clear,sky is clear,7.75,0.0,0.0,1,468
13744,2017-04-08,2,2,4,5,0,6,0,Clear,sky is clear,7.69,0.0,0.0,1,833
13745,2017-04-08,2,2,4,6,0,6,0,Clear,sky is clear,7.37,0.0,0.0,1,1463
13746,2017-04-08,2,2,4,7,0,6,0,Clear,sky is clear,7.5,0.0,0.0,1,2283
13747,2017-04-08,2,2,4,8,0,6,0,Clear,sky is clear,7.62,0.0,0.0,1,3126
13748,2017-04-08,2,2,4,9,0,6,0,Clear,sky is clear,9.57,0.0,0.0,1,3762
13749,2017-04-08,2,2,4,10,0,6,0,Clouds,broken clouds,11.26,0.0,0.0,75,3897
13750,2017-04-08,2,2,4,11,0,6,0,Clouds,broken clouds,13.68,0.0,0.0,75,4320
13751,2017-04-08,2,2,4,12,0,6,0,Clear,sky is clear,17.33,0.0,0.0,1,4552
13752,2017-04-08,2,2,4,13,0,6,0,Clear,sky is clear,18.0,0.0,0.0,1,4358
13753,2017-04-08,2,2,4,14,0,6,0,Clear,sky is clear,19.25,0.0,0.0,1,4466
13754,2017-04-08,2,2,4,15,0,6,0,Clouds,overcast clouds,19.37,0.0,0.0,90,4427
13755,2017-04-08,2,2,4,16,0,6,0,Clouds,broken clouds,19.93,0.0,0.0,75,4366
13756,2017-04-08,2,2,4,17,0,6,0,Clear,sky is clear,20.93,0.0,0.0,1,4097
13757,2017-04-08,2,2,4,18,0,6,0,Clear,sky is clear,21.13,0.0,0.0,1,4312
13758,2017-04-08,2,2,4,19,0,6,0,Clouds,broken clouds,21.26,0.0,0.0,75,3391
13759,2017-04-08,2,2,4,20,0,6,0,Clouds,broken clouds,21.0,0.0,0.0,75,3007
13760,2017-04-08,2,2,4,21,0,6,0,Clouds,broken clouds,19.53,0.0,0.0,75,3089
13761,2017-04-08,2,2,4,22,0,6,0,Clear,sky is clear,18.79,0.0,0.0,1,3189
13762,2017-04-08,2,2,4,23,0,6,0,Clear,sky is clear,18.87,0.0,0.0,1,2256
13763,2017-04-09,2,2,4,0,0,0,0,Clear,sky is clear,18.6,0.0,0.0,1,1448
13764,2017-04-09,2,2,4,1,0,0,0,Clear,sky is clear,17.74,0.0,0.0,1,849
13765,2017-04-09,2,2,4,2,0,0,0,Clear,sky is clear,16.41,0.0,0.0,1,680
13766,2017-04-09,2,2,4,3,0,0,0,Clear,sky is clear,14.81,0.0,0.0,1,385
13767,2017-04-09,2,2,4,4,0,0,0,Clear,sky is clear,13.54,0.0,0.0,1,295
13768,2017-04-09,2,2,4,5,0,0,0,Clear,sky is clear,12.34,0.0,0.0,1,437
13769,2017-04-09,2,2,4,6,0,0,0,Clear,sky is clear,11.21,0.0,0.0,1,1066
13770,2017-04-09,2,2,4,7,0,0,0,Clouds,overcast clouds,9.69,0.0,0.0,90,1416
13771,2017-04-09,2,2,4,8,0,0,0,Clouds,overcast clouds,9.7,0.0,0.0,90,1938
13772,2017-04-09,2,2,4,9,0,0,0,Clouds,broken clouds,12.37,0.0,0.0,75,2781
13773,2017-04-09,2,2,4,10,0,0,0,Clear,sky is clear,14.79,0.0,0.0,1,3389
